0,1,2
1.0657172079686643,0.7794969975572671,0.0
-0.9420222135813585,2.741240181067779,0.0
1.4287980860873575,1.5016851849805375,0.0
0.9406672692150174,2.022251046058937,0.0
1.2397845879961005,-0.5415127113889371,0.0
1.496895147105346,2.463317690683539,0.0
-0.509026072249553,-0.8212829191815982,0.0
0.27588471672695136,-0.4299929123880686,0.0
1.8694497598203634,1.4886944748732498,0.0
0.09157669039470384,3.7390145703204043,0.0
1.2003113571734234,0.7712952454291842,0.0
1.0732901054885564,1.0608875368058235,0.0
-1.3717860530482002,2.3425574711141732,0.0
-1.0578517143970343,-1.4203420968151117,0.0
3.5987724992276378,4.346950219288948,0.0
2.370376939349874,-0.20476842602051715,0.0
4.235962319898255,0.09142761549499245,0.0
1.4862495287326631,0.8047854184484731,0.0
0.3303495781742076,1.2911349893474613,0.0
0.8315079254637553,0.6685456007001656,0.0
0.36971977435621417,0.5773230867092392,0.0
1.7947062668729241,3.1623529309868506,0.0
1.144181165411475,0.3065870669424363,0.0
-1.2178793686697622,2.7156310648103936,0.0
0.7749166194512099,1.1883646802073133,0.0
2.9582182107314936,1.0315057624491386,0.0
1.8374903687825836,1.1140080871186173,0.0
2.067422317133335,-0.6869631377568037,0.0
1.7725529008129897,1.7706789263683131,0.0
2.1076998699931155,1.2570524217849557,0.0
1.6554072546195249,2.785969412179512,0.0
0.0979485340731795,1.4796729012138055,0.0
0.007320302847418025,2.278650002194336,0.0
1.535523228947571,-0.03936439289098126,0.0
0.7196925337579614,0.34040341258873763,0.0
-0.6215848106123936,2.579729279999355,0.0
0.030659035234295473,3.662966338914268,0.0
1.0967116222151803,-1.963199849530807,0.0
0.018886475308864226,-1.7459493452846853,0.0
0.9501550140333088,0.6878247140911904,0.0
-0.24138533097307957,1.129215824569562,0.0
-0.37913635135070467,3.324901607526309,0.0
0.09744008165590468,3.7784172767634066,0.0
-0.7155893109809925,1.1628395586647846,0.0
2.0168888070089035,0.26813288778144595,0.0
2.022837234439467,3.77006098860405,0.0
3.4205669035879707,1.6803014522709696,0.0
1.1878367539718608,0.3558916883121206,0.0
2.3051015960331314,1.7435228319589071,0.0
-1.0978513607287117,1.8444538550358562,0.0
0.5214190965000728,-0.19403878520523365,0.0
1.736462427457377,2.1023166790747263,0.0
-0.33427164443828494,-0.22371542744815742,0.0
3.206755491240413,0.6860144842722008,0.0
0.059549413318348954,3.718672836995393,0.0
0.9945961913641473,-0.7375470337888141,0.0
1.036765261388414,1.7469974368681747,0.0
0.8805379131314273,1.6785576943746008,0.0
0.34825565885152665,0.5362418147970409,0.0
1.57290317834733,1.6450624707866044,0.0
-0.45748510181192903,-1.0694272471833957,0.0
-0.22729832513346082,0.9949383138835719,0.0
1.8250781485368277,-0.45251668229545294,0.0
0.5874224542725339,-2.452881747103377,0.0
4.093787378864717,-0.6012993713814092,0.0
1.920276959095625,-0.5341888477976084,0.0
1.3806094922418601,1.70153975764815,0.0
1.1004860758373078,1.7739088265561491,0.0
-2.707466750190934,-0.19534288320571513,0.0
0.5379485737213882,2.1694907984040097,0.0
-0.02003708236773627,1.3483805457415055,0.0
-0.48440723038787126,0.8113196198505278,0.0
1.4073682557930602,-0.9151228637304643,0.0
-0.48580448769603257,0.15055340559584218,0.0
2.5464992837439264,2.3969201786742977,0.0
0.04391930904022345,2.783524796661328,0.0
0.7493228795247184,1.2200705296499843,0.0
-0.24853335965634304,1.7071233345796062,0.0
2.6369651808914036,1.9137071813607656,0.0
2.9565103643172286,-1.4937379820535117,0.0
2.600012034383731,2.753943385668509,0.0
1.3197949423565336,-0.12795399760822868,0.0
4.092255364954597,2.8125493458897135,0.0
0.32901715651187324,2.9215245426026692,0.0
2.5008734770644674,-0.00593031361496732,0.0
3.2535355781440423,1.1111421706296627,0.0
2.7239099894285137,-0.05476463768883111,0.0
3.1307563719847824,0.1438805593757856,0.0
3.6481813604216455,1.6074725664414333,0.0
-2.544398653312758,-0.5145960570649062,0.0
1.3211406161953059,-0.868608168067982,0.0
0.9462609413350727,3.3469654837210094,0.0
0.9634681116085257,4.2134055379177955,0.0
-0.09554994757570512,1.3246878843729624,0.0
2.7691601810819306,0.2962365218429428,0.0
0.08272329551207758,-1.1099916452723333,0.0
0.12747862907703444,-0.5221350960393003,0.0
2.1787002379762486,1.638186342677447,0.0
1.7410452794241082,1.3910106487358607,0.0
-0.5004969869083622,-0.016617455787277358,0.0
0.9770352262405066,1.8689372494016325,0.0
0.20707497737536473,1.87954602813264,0.0
-1.3348728479896268,0.3578272585511313,0.0
-0.5024300148423733,0.5783495606710677,0.0
0.4416898358934205,2.6331229295562792,0.0
2.9760910984514886,1.2963994070385993,0.0
2.825737781238245,3.2819740778836772,0.0
1.745071229516849,0.792603548243223,0.0
1.8081339886695538,-0.3810103896190493,0.0
1.5509309701020109,3.757275515192684,0.0
2.548819306512486,2.690057705241375,0.0
-0.5672137910315502,-1.9495348840640028,0.0
-0.5934555705891573,1.7103886459527724,0.0
3.448616955897453,-1.1452120669409491,0.0
2.1082157213312547,1.92305122601958,0.0
1.9753017669379913,0.8512362043309256,0.0
0.21591546922144067,2.573513838755334,0.0
-1.2183673531611934,1.2750398796687334,0.0
3.255097452650726,2.316043435863507,0.0
4.0200808712899345,1.2048029966241063,0.0
1.240860971574797,1.0045690302301218,0.0
-0.10188736519707375,-0.21537865552157154,0.0
